Forecast,Realised,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh
341.041656,235.844706,0.661975,235.182731
337.625,273.571903,0.772748,272.799155
395.458344,364.208001,1.066816,363.141185
441,437.532119,1.554438,435.977681
428.958344,540.199309,2.241773,537.957536
480.375,570.367357,2.158841,568.208516
481.958344,503.90692,1.368065,502.538855
482.958344,462.020117,0.926409,461.093708
457.125,361.495613,0.745508,360.750105
452.833344,395.372149,0.589342,394.782807
464.875,365.409592,0.541719,364.867873
480.666656,368.992322,0.553231,368.439091
499.375,385.168344,0.998807,384.169537
512.5,463.286463,2.039904,461.246559
620.208313,635.939959,3.148032,632.791927
735.583313,826.808455,4.825563,821.982892
793.583313,1080.97152,6.530865,1074.440655
847.208313,1271.099845,7.962088,1263.137757
865.458313,1277.851674,8.534388,1269.317286
867.208313,1233.221395,8.555386,1224.666009
824.5,1188.707564,7.985793,1180.721771
780.5,1117.895474,7.409275,1110.486199
728.291687,973.233917,6.400795,966.833122
618.625,732.139764,4.509443,727.630321
480.833344,535.825699,2.684332,533.141367
392.541656,404.274226,1.577495,402.696731
355.666656,379.469022,1.351886,378.117136
355.583344,389.592681,1.421666,388.171015
361.541656,408.183771,0.817503,407.366268
541.875,397.845156,0.515833,397.329323
514.041687,429.927611,0.569189,429.358422
475.708344,427.12515,0.679714,426.445436
425.458344,419.225709,0.80523,418.420479
379.75,389.883609,0.658738,389.224871
352.791656,341.689917,0.498767,341.19115
346.875,288.526803,0.489958,288.036845
344.458344,247.186724,0.699727,246.486997
332.666656,189.839784,0.847652,188.992132
387.791656,212.947528,1.621997,211.325531
438.208344,351.523174,2.876306,348.646868
459.541656,430.344236,3.529833,426.814403
469.333344,419.626713,3.562571,416.064142
483.833344,443.801316,3.1469,440.654416
465.208344,509.76971,3.392186,506.377524
377.75,597.911962,4.080577,593.831385
305.25,484.050994,3.375151,480.675843
246,360.738941,1.998546,358.740395
180.708328,236.709623,1.275498,235.434125
125.708336,131.445924,0.683355,130.762569
99.583336,83.31053,0.165169,83.145361
105.125,55.703799,0.034807,55.668992
150.5,69.729344,0.076209,69.653135
217.208328,100.367544,0.143583,100.223961
212.208328,177.839031,0.259186,177.579845
251.875,237.118999,0.346812,236.772187
306.791656,313.668071,0.359964,313.308107
362.75,316.654264,0.350401,316.303863
381.208344,323.903351,0.337218,323.566133
378.708344,403.11894,0.457233,402.661707
371.041656,480.07329,0.609839,479.463451
367.916656,408.603009,0.509979,408.09303
346.458344,238.617319,0.435172,238.182147
355.375,165.813643,0.51847,165.295173
356.833344,165.485767,0.832222,164.653545
391.291656,163.81571,0.994408,162.821302
508.75,206.136345,1.487199,204.649146
688.291687,464.190137,3.98306,460.207077
814.958313,873.046289,6.240687,866.805602
889.625,1266.489743,7.947944,1258.541799
901.125,1584.002584,9.700949,1574.301635
892.75,1733.616813,9.910012,1723.706801
869.041687,1698.618316,9.318059,1689.300257
824.916687,1529.259987,8.059763,1521.200224
880.208313,1285.360287,6.511492,1278.848795
1008.5,1199.320548,5.688213,1193.632335
1158.041626,1230.220815,5.701142,1224.519673
1202.25,1307.311654,6.303102,1301.008552
1485,1368.077166,6.198405,1361.878761
1438.625,1323.094,6.281525,1316.812475
1366.75,1286.128411,6.503179,1279.625232
1262.25,1264.718967,6.900629,1257.818338
1137.166626,1275.26771,7.003454,1268.264256
1045.916626,1259.69307,6.714004,1252.979066
967.958313,1176.706024,6.378782,1170.327242
901.625,1088.602292,6.322984,1082.279308
841.416687,1088.029743,6.768466,1081.261277
977.291687,1051.292294,6.930809,1044.361485
1085.125,1015.525005,7.524541,1008.000464
1157.708374,955.119405,7.528344,947.591061
1105.625,928.953136,7.428311,921.524825
1099.5,961.628579,8.07517,953.553409
1104.458374,999.648152,8.153884,991.494268
1066.541626,998.429738,7.870703,990.559035
982.125,979.870344,7.010827,972.859517
894.458313,956.164412,6.418192,949.74622
798.208313,904.289385,5.786435,898.50295
672.75,737.13313,5.088122,732.045008
593.083313,570.407183,3.985837,566.421346
531.708313,475.449414,3.317678,472.131736
502.958344,456.710056,3.165423,453.544633
457.75,389.091684,2.887986,386.203698
518.666687,317.622818,2.496948,315.12587
478.625,258.66394,1.876875,256.787065
455.833344,213.294401,1.620885,211.673516
431,202.786389,1.396149,201.39024
405.5,191.266711,1.065221,190.20149
367.625,167.316821,0.829014,166.487807
304,138.692462,0.795176,137.897286
244.041672,95.812235,0.774439,95.037796
170.5,50.468498,0.603516,49.864982
114.916664,23.746474,0.254011,23.492463
79.375,15.648839,0.163919,15.48492
61.083332,10.167774,0.125316,10.042458
49.666668,14.594459,0.158231,14.436228
57.166668,22.172509,0.266365,21.906144
73.333336,40.820827,0.390342,40.430485
105.666664,58.25406,0.521602,57.732458
131.75,81.313719,0.670753,80.642966
146.625,115.46514,0.959255,114.505885
173.375,146.092018,1.110714,144.981304
193.708328,158.017653,0.937095,157.080558
202.416672,171.258822,0.50032,170.758502
227.375,186.705705,0.373152,186.332553
252.5,202.674378,0.281694,202.392684
253.125,206.042099,0.17441,205.867689
246.833328,186.73191,0.156613,186.575297
260.208344,172.500054,0.132064,172.36799
276.958344,212.801044,0.235374,212.56567
305.583344,256.130247,0.262727,255.86752
337.25,295.732981,0.343265,295.389716
374.333344,310.816859,0.449619,310.36724
388.625,348.69935,0.535244,348.164106
371.833344,318.577848,0.683361,317.894487
350.583344,292.073552,1.019181,291.054371
397,299.860463,1.338947,298.521516
457.291656,388.69393,1.767107,386.926823
498.125,502.775526,2.856188,499.919338
617.791687,650.67914,4.563988,646.115152
718.458313,760.235596,4.955523,755.280073
794.5,851.982363,5.880893,846.10147
842.416687,986.63715,6.652432,979.984718
867.291687,1004.601169,6.460486,998.140683
882.791687,1003.152186,6.513237,996.638949
840,983.290645,5.915007,977.375638
736.666687,825.320819,4.933026,820.387793
693.25,735.372651,3.707582,731.665069
699.166687,694.203743,2.696288,691.507455
709.291687,787.696515,2.758237,784.938278
664.375,781.162531,2.897025,778.265506
849.791687,717.081643,2.409081,714.672562
878.458313,753.707501,2.248439,751.459062
901.916687,855.265536,3.169381,852.096155
936.541687,933.135146,3.965214,929.169932
1017.75,1042.457042,4.7842,1037.672842
1129.791626,1130.721618,5.448302,1125.273316
1176.166626,1226.313621,6.251857,1220.061764
1162.458374,1341.983087,7.044245,1334.938842
1111.208374,1384.11602,7.665201,1376.450819
1235.458374,1453.182831,8.367215,1444.815616
1319.625,1461.083469,8.59386,1452.489609
1343.5,1365.847688,8.548318,1357.29937
1406.25,1296.660393,8.188044,1288.472349
1388.875,1308.34725,8.09373,1300.25352
1334.916626,1175.104472,7.179991,1167.924481
1217.041626,1039.197381,5.288202,1033.909179
1065.625,982.917307,3.522478,979.394829
1036.125,992.862965,3.34386,989.519105
936.708313,955.133433,3.510211,951.623222
790.875,1003.893203,2.76314,1001.130063
764.375,1000.957369,2.781968,998.175401
755.208313,941.023347,2.647322,938.376025
719.5,736.240337,2.776472,733.463865
611.583313,639.09268,2.709082,636.383598
389.208344,607.720785,3.1838,604.536985
333.208344,595.797762,2.660071,593.137691
288.791656,556.330015,2.381644,553.948371
211.541672,410.052319,1.635154,408.417165
209.875,332.699485,1.013368,331.686117
271.333344,258.485186,0.691881,257.793305
287.458344,216.907204,0.544469,216.362735
274.041656,188.015088,0.650821,187.364267
250.708328,174.799574,1.098107,173.701467
272.625,191.395506,1.368875,190.026631
295.791656,236.063263,2.036128,234.027135
328.958344,252.026383,2.365191,249.661192
384.041656,315.71875,3.368885,312.349865
438.375,354.157857,3.672349,350.485508
477.041656,399.590845,4.180529,395.410316
489.916656,456.106164,4.577458,451.528706
478.416656,468.071283,4.261251,463.810032
451.666656,434.635707,3.55695,431.078757
384.5,425.176567,3.121268,422.055299
293.791656,347.622593,2.355831,345.266762
253.708328,337.663566,1.166783,336.496783
269.208344,339.330137,0.829974,338.500163
306.041656,330.233703,0.739829,329.493874
312.916656,317.204187,0.65496,316.549227
438,357.492104,0.609743,356.882361
456.583344,374.168121,0.842906,373.325215
467.041656,381.459193,0.803655,380.655538
460.375,387.783647,1.005117,386.77853
455.125,304.03211,0.819157,303.212953
455.708344,291.742973,0.712239,291.030734
446.791656,284.054447,0.661206,283.393241
439.625,289.159273,0.967919,288.191354
425.333344,294.972664,1.912481,293.060183
486.416656,369.843865,2.991069,366.852796
585.666687,397.846362,3.829833,394.016529
694.666687,501.650509,5.170016,496.480493
831.166687,661.261468,6.521899,654.739569
904.416687,753.628927,6.889392,746.739535
952.041687,822.821713,6.964671,815.857042
954.458313,826.887798,6.227407,820.660391
922.375,744.939833,5.422387,739.517446
807.5,610.943594,4.234208,606.709386
599.958313,443.910426,2.831763,441.078663
411.291656,313.0773,1.490951,311.586349
323.833344,275.668605,0.8791,274.789505
317.916656,282.01718,0.833094,281.184086
343.166656,337.631655,0.7854,336.846255
357.708344,349.334762,0.669476,348.665286
356.083344,312.107231,0.410145,311.697086
350.208344,324.167342,0.440689,323.726653
338.125,286.14365,0.370427,285.773223
327.291656,340.133322,0.615301,339.518021
322.333344,326.003665,0.450063,325.553602
325.541656,223.123578,0.294434,222.829144
312.875,228.220852,0.385591,227.835261
296.708344,256.103719,0.50055,255.603169
291.791656,221.010542,0.969441,220.041101
320.125,234.811391,1.355342,233.456049
354.375,328.799269,2.437742,326.361527
403.75,362.736009,3.544176,359.191833
442.208344,433.945787,4.748466,429.197321
497.375,552.35607,5.586228,546.769842
544.833313,665.777574,5.623453,660.154121
591.625,669.471345,5.818071,663.653274
623.791687,671.716461,5.713092,666.003369
601.958313,630.227221,5.179989,625.047232
522.125,497.76385,4.050937,493.712913
427.458344,340.751897,2.19992,338.551977
382.083344,233.385117,1.024782,232.360335
376.916656,214.970947,0.609439,214.361508
382.333344,255.149703,0.585487,254.564216
385.708344,305.339094,0.559286,304.779808
360,273.679255,0.563448,273.115807
362.958344,297.592285,0.585334,297.006951
390.166656,314.132009,0.64511,313.486899
420.708344,355.205486,0.851495,354.353991
440.291656,340.232556,0.667809,339.564747
435.583344,314.34011,0.661605,313.678505
411.166656,326.970177,0.663383,326.306794
392.541656,310.978556,0.864274,310.114282
377.458344,291.664161,1.337018,290.327143
425.791656,325.064256,2.46096,322.603296
487.333344,432.413498,3.543943,428.869555
562.458313,553.858838,4.386334,549.472504
688.333313,663.528259,5.506907,658.021352
830.166687,811.458357,6.846598,804.611759
906.916687,950.561821,7.871692,942.690129
913.25,940.41578,7.03739,933.37839
896.833313,746.553986,6.28389,740.270096
843.458313,667.269016,5.488575,661.780441
717.125,682.507646,4.832248,677.675398
583.291687,536.045113,3.483543,532.56157
507.416656,404.672939,1.688763,402.984176
490.708344,414.441305,1.436293,413.005012
481.916656,471.695339,1.631423,470.063916
463.375,482.763784,1.681818,481.081966
445.708344,441.225689,1.687051,439.538638
425.791656,449.139859,1.735746,447.404113
430.291656,472.434252,1.772496,470.661756
438.125,477.120322,1.931121,475.189201
424.875,469.421999,1.685546,467.736453
373.791656,434.233139,1.312139,432.921
307.708344,363.248585,1.086219,362.162366
265.708344,339.560253,1.293127,338.267126
238.666672,301.480657,2.064569,299.416088
253.375,388.555356,3.213362,385.341994
280.166656,382.069414,3.191936,378.877478
301.75,320.598135,2.82924,317.768895
288.166656,260.249845,2.304918,257.944927
263.416656,232.587963,2.294244,230.293719
222.291672,151.386258,1.521866,149.864392
162.208328,65.78841,0.71265,65.07576
112.25,38.408634,0.397698,38.010936
76.041664,30.466801,0.256042,30.210759
67.208336,45.843374,0.16458,45.678794
79.375,80.437921,0.134832,80.303089
108.708336,151.203093,0.237785,150.965308
197.625,220.108081,0.763685,219.344396
337.833344,302.44865,1.168394,301.280256
410.833344,426.568515,1.885477,424.683038
666.333313,578.209425,2.099144,576.110281
730.458313,750.737383,3.248201,747.489182
714.25,837.328572,4.40231,832.926262
631.458313,896.83849,4.842026,891.996464
551.5,909.334573,4.285238,905.049335
472.458344,686.444589,3.283643,683.160946
353.375,528.360223,2.719135,525.641088
255.875,345.002725,1.803722,343.199003
198.666672,276.606913,1.63182,274.975093
185,284.292693,2.225059,282.067634
183.25,293.476135,2.814436,290.661699
191.958328,422.593623,3.612155,418.981468
204.833328,496.139006,3.785674,492.353332
251.666672,553.262671,3.809653,549.453018
295.5,513.479189,3.668195,509.810994
313.125,448.976497,3.737048,445.239449
304.708344,384.661136,3.58084,381.080296
255.958328,301.917877,3.025538,298.892339
186.458328,233.350683,1.884465,231.466218
126.208336,168.921198,0.853836,168.067362
94.791664,111.693756,0.205174,111.488582
79.833336,97.029471,0.08826,96.941211
67.833336,101.148525,0.063837,101.084688
61.833332,99.650202,0.099376,99.550826
76.791664,110.838552,0.104661,110.733891
69.458336,87.092661,0.166459,86.926202
63.666668,68.660817,0.109887,68.55093
66.375,55.410765,0.104143,55.306622
62.333332,59.52659,0.088259,59.438331
55.458332,81.939643,0.05956,81.880083
57.625,102.479981,0.103553,102.376428
63.708332,87.511553,0.133244,87.378309
64.291664,71.845072,0.204544,71.640528
75.5,60.281587,0.339334,59.942253
96.458336,32.77237,0.2631,32.50927
130.541672,24.619329,0.195484,24.423845
159.708328,27.739244,0.206601,27.532643
231.75,63.408682,0.447547,62.961135
331.041656,164.020953,1.284261,162.736692
433.416656,242.428333,1.923867,240.504466
485.958344,267.177445,2.16448,265.012965
482,294.561752,2.34815,292.213602
450.958344,335.853146,2.215691,333.637455
372.833344,313.730523,1.362648,312.367875
324.625,336.634186,0.700031,335.934155
319.208344,381.175397,0.574409,380.600988
326.583344,349.675502,0.541765,349.133737
324.125,277.844239,0.451158,277.393081
286.75,233.427251,0.373579,233.053672
264.333344,215.589513,0.30446,215.285053
251.708328,208.356241,0.298707,208.057534
237.166672,210.993882,0.265704,210.728178
258.208344,258.551951,0.35173,258.200221
275.041656,309.351428,0.424179,308.927249
247.625,256.870132,0.300696,256.569436
214.208328,224.719138,0.178107,224.541031
190.75,138.270857,0.165239,138.105618
211.583328,88.819232,0.289972,88.52926
238.208328,93.417342,0.684197,92.733145
244.5,130.593198,0.850945,129.742253
231.916672,177.379339,1.059013,176.320326
232.458328,184.132131,0.998467,183.133664
231.166672,168.911468,0.870523,168.040945
214.5,145.622064,0.650665,144.971399
182.041672,151.920028,0.52564,151.394388
143.875,92.162102,0.3349,91.827202
107.125,119.536471,0.210065,119.326406
75.5,131.292365,0.106921,131.185444
61.666668,104.965289,0.056934,104.908355
60,76.966823,0.044895,76.921928
56.416668,64.586321,0.067446,64.518875
52.125,66.856767,0.132447,66.72432
33.125,69.38136,0.175196,69.206164
24.791666,62.964728,0.160518,62.80421
26.75,72.423147,0.132875,72.290272
54.625,91.906147,0.25778,91.648367
116.375,93.544278,0.103421,93.440857
178.541672,103.411929,0.098507,103.313422
212.75,139.311577,0.123437,139.18814
249.541672,174.846539,0.545624,174.300915
309.333344,171.365434,1.313793,170.051641
459.041656,254.512826,2.881536,251.63129
606.958313,455.934411,4.375863,451.558548
685.625,747.932978,6.214459,741.718519
716.875,933.207922,7.618671,925.589251
794.916687,877.460437,7.24261,870.217827
879.041687,900.976212,7.505075,893.471137
914.833313,946.544998,7.587224,938.957774
910.041687,988.16183,7.623053,980.538777
877.166687,1011.336542,7.254835,1004.081707
806.958313,948.054428,6.615906,941.438522
669.416687,709.307565,4.812502,704.495063
555.875,541.543425,2.647426,538.895999
504.125,541.782289,1.874072,539.908217
460.125,532.289798,1.784375,530.505423
417.666656,449.96882,1.324742,448.644078
539.708313,368.771266,1.024182,367.747084
463.541656,282.014415,0.691707,281.322708
405.166656,243.778552,0.52799,243.250562
356.5,187.20735,0.486948,186.720402
301.25,150.846705,0.324805,150.5219
231,143.747062,0.193333,143.553729
182.083328,214.565791,0.260948,214.304843
170.75,242.462769,0.566792,241.895977
172.958328,197.390755,0.680885,196.70987
